Orthogroup	Xanthoria_calcicola_GTX0491	Xanthoria_parietina_SAMEA111342678
OG0000975	XANCAGTX0491_004992-T1	XANPAOZ2100_005792-T1
OG0000976	XANCAGTX0491_004995-T1	XANPAOZ2100_005795-T1, XANPAOZ2100_004424-T1
OG0000977	XANCAGTX0491_008832-T1, XANCAGTX0491_005033-T1	XANPAOZ2100_005833-T1
OG0000978	XANCAGTX0491_005046-T1	XANPAOZ2100_005846-T1
OG0000979	XANCAGTX0491_005055-T1	XANPAOZ2100_005853-T1
OG0000980	XANCAGTX0491_005061-T1	XANPAOZ2100_005858-T1
OG0000981	XANCAGTX0491_005088-T1	XANPAOZ2100_005879-T1
OG0000982	XANCAGTX0491_005089-T1	XANPAOZ2100_005880-T1
OG0000983	XANCAGTX0491_005090-T1	XANPAOZ2100_005881-T1
OG0000984	XANCAGTX0491_005103-T1	XANPAOZ2100_005894-T1
OG0000985	XANCAGTX0491_005132-T1	XANPAOZ2100_005919-T1
OG0000986	XANCAGTX0491_005138-T2, XANCAGTX0491_005138-T1	XANPAOZ2100_005924-T1
OG0000987	XANCAGTX0491_005139-T1	XANPAOZ2100_005925-T1
OG0000988	XANCAGTX0491_005146-T1, XANCAGTX0491_005146-T2	XANPAOZ2100_005932-T1
OG0000989	XANCAGTX0491_005173-T1	XANPAOZ2100_005956-T1
OG0000990	XANCAGTX0491_005185-T1, XANCAGTX0491_005185-T2	XANPAOZ2100_005968-T1
OG0000991	XANCAGTX0491_005211-T1	XANPAOZ2100_005991-T1
OG0000992	XANCAGTX0491_005215-T1	XANPAOZ2100_005993-T1
OG0000993	XANCAGTX0491_005218-T2, XANCAGTX0491_005218-T1	XANPAOZ2100_005995-T1
OG0000994	XANCAGTX0491_005262-T1	XANPAOZ2100_006034-T1
OG0000995	XANCAGTX0491_005266-T2, XANCAGTX0491_005266-T1	XANPAOZ2100_006038-T1
OG0000996	XANCAGTX0491_005268-T1	XANPAOZ2100_006041-T1, XANPAOZ2100_006040-T1
OG0000997	XANCAGTX0491_005281-T1, XANCAGTX0491_005281-T2	XANPAOZ2100_006053-T1
OG0000998	XANCAGTX0491_005285-T1	XANPAOZ2100_006057-T1
OG0000999	XANCAGTX0491_005294-T2, XANCAGTX0491_005294-T1	XANPAOZ2100_006065-T1
OG0001000	XANCAGTX0491_005298-T1	XANPAOZ2100_006069-T1
OG0001001	XANCAGTX0491_005304-T2, XANCAGTX0491_005304-T1	XANPAOZ2100_006076-T1
OG0001002	XANCAGTX0491_005311-T1	XANPAOZ2100_006082-T1
OG0001003	XANCAGTX0491_005314-T1, XANCAGTX0491_005314-T2	XANPAOZ2100_006084-T1
OG0001004	XANCAGTX0491_005326-T1	XANPAOZ2100_006097-T1
OG0001005	XANCAGTX0491_005372-T1	XANPAOZ2100_007980-T1, XANPAOZ2100_006314-T1, XANPAOZ2100_006133-T1
OG0001006	XANCAGTX0491_005385-T1, XANCAGTX0491_005385-T2	XANPAOZ2100_006145-T1
OG0001007	XANCAGTX0491_005439-T1	XANPAOZ2100_007176-T1
OG0001008	XANCAGTX0491_005443-T1	XANPAOZ2100_006191-T1
OG0001009	XANCAGTX0491_005444-T1, XANCAGTX0491_006096-T1	XANPAOZ2100_006192-T1
OG0001010	XANCAGTX0491_005448-T1	XANPAOZ2100_006197-T1
OG0001011	XANCAGTX0491_005453-T1, XANCAGTX0491_005452-T1	XANPAOZ2100_004674-T1, XANPAOZ2100_004673-T1
OG0001012	XANCAGTX0491_005573-T1, XANCAGTX0491_005456-T1	XANPAOZ2100_005127-T1
OG0001013	XANCAGTX0491_005473-T1	XANPAOZ2100_005210-T1
OG0001014	XANCAGTX0491_005475-T1	XANPAOZ2100_005207-T1
OG0001015	XANCAGTX0491_005477-T1, XANCAGTX0491_006960-T1	XANPAOZ2100_006547-T1
OG0001016	XANCAGTX0491_005509-T1	XANPAOZ2100_005179-T1
OG0001016	XANCAGTX0491_005510-T1	XANPAOZ2100_005178-T1
OG0001017	XANCAGTX0491_006058-T1, XANCAGTX0491_005534-T1	XANPAOZ2100_005157-T1
OG0001018	XANCAGTX0491_005551-T1, XANCAGTX0491_005710-T1	XANPAOZ2100_005003-T1
OG0001019	XANCAGTX0491_009709-T1, XANCAGTX0491_005579-T1	XANPAOZ2100_005123-T1
OG0001020	XANCAGTX0491_005603-T1, XANCAGTX0491_005603-T2	XANPAOZ2100_005103-T1
OG0001021	XANCAGTX0491_005616-T1, XANCAGTX0491_005616-T2	XANPAOZ2100_005091-T1
OG0001022	XANCAGTX0491_005637-T1	XANPAOZ2100_005071-T1
OG0001023	XANCAGTX0491_005698-T1	XANPAOZ2100_005014-T1
OG0001024	XANCAGTX0491_005714-T1, XANCAGTX0491_005714-T2	XANPAOZ2100_004999-T1
OG0001025	XANCAGTX0491_005716-T2, XANCAGTX0491_005716-T1	XANPAOZ2100_004997-T1
OG0001026	XANCAGTX0491_005723-T1, XANCAGTX0491_005722-T1	XANPAOZ2100_004991-T1
OG0001027	XANCAGTX0491_005733-T2, XANCAGTX0491_005733-T1	XANPAOZ2100_004983-T1
OG0001028	XANCAGTX0491_005739-T1	XANPAOZ2100_004977-T1
OG0001029	XANCAGTX0491_005741-T1	XANPAOZ2100_004974-T1
OG0001030	XANCAGTX0491_005746-T1	XANPAOZ2100_004969-T1, XANPAOZ2100_004970-T1
OG0001031	XANCAGTX0491_005750-T1	XANPAOZ2100_005226-T1, XANPAOZ2100_004964-T1
OG0001032	XANCAGTX0491_005752-T1	XANPAOZ2100_004962-T1, XANPAOZ2100_005231-T1
OG0001033	XANCAGTX0491_005753-T1	XANPAOZ2100_005232-T1, XANPAOZ2100_004961-T1
OG0001034	XANCAGTX0491_008308-T1, XANCAGTX0491_005762-T1	XANPAOZ2100_007238-T1
OG0001035	XANCAGTX0491_005763-T1	XANPAOZ2100_004952-T1
OG0001036	XANCAGTX0491_005766-T1	XANPAOZ2100_004950-T1
OG0001037	XANCAGTX0491_005789-T2, XANCAGTX0491_005789-T1	XANPAOZ2100_004927-T1
OG0001038	XANCAGTX0491_005802-T1, XANCAGTX0491_008059-T1	XANPAOZ2100_004917-T1
OG0001039	XANCAGTX0491_005832-T1	XANPAOZ2100_004892-T1
OG0001040	XANCAGTX0491_005838-T1	XANPAOZ2100_004885-T1
OG0001041	XANCAGTX0491_005866-T1	XANPAOZ2100_004858-T1
OG0001042	XANCAGTX0491_005868-T1	XANPAOZ2100_004856-T1
OG0001043	XANCAGTX0491_005869-T1	XANPAOZ2100_004855-T1
OG0001044	XANCAGTX0491_005871-T1	XANPAOZ2100_004854-T1
OG0001045	XANCAGTX0491_005873-T1	XANPAOZ2100_004853-T1
OG0001046	XANCAGTX0491_005874-T1	XANPAOZ2100_004852-T1
OG0001047	XANCAGTX0491_005875-T1	XANPAOZ2100_004851-T1
OG0001048	XANCAGTX0491_005876-T1	XANPAOZ2100_004845-T1
OG0001049	XANCAGTX0491_005877-T1	XANPAOZ2100_004844-T1
OG0001050	XANCAGTX0491_005878-T1	XANPAOZ2100_004843-T1
OG0001051	XANCAGTX0491_005879-T1	XANPAOZ2100_004842-T1
OG0001052	XANCAGTX0491_005882-T1	XANPAOZ2100_004840-T1
OG0001053	XANCAGTX0491_005884-T1	XANPAOZ2100_004838-T1
OG0001054	XANCAGTX0491_005894-T1	XANPAOZ2100_004827-T1
OG0001055	XANCAGTX0491_005912-T1, XANCAGTX0491_005912-T2	XANPAOZ2100_004811-T1
OG0001056	XANCAGTX0491_005916-T1	XANPAOZ2100_004807-T1
OG0001057	XANCAGTX0491_005919-T1	XANPAOZ2100_004804-T1
OG0001058	XANCAGTX0491_005921-T1, XANCAGTX0491_005921-T2	XANPAOZ2100_004802-T1
OG0001059	XANCAGTX0491_005927-T1	XANPAOZ2100_004798-T1
OG0001060	XANCAGTX0491_005928-T2, XANCAGTX0491_005928-T1	XANPAOZ2100_004797-T1
OG0001061	XANCAGTX0491_005936-T2, XANCAGTX0491_005936-T1	XANPAOZ2100_004791-T1
OG0001062	XANCAGTX0491_005945-T1, XANCAGTX0491_005945-T2	XANPAOZ2100_004782-T1
OG0001063	XANCAGTX0491_005953-T2, XANCAGTX0491_005953-T1	XANPAOZ2100_004775-T1
OG0001064	XANCAGTX0491_005962-T1	XANPAOZ2100_004767-T1
OG0001065	XANCAGTX0491_005965-T1, XANCAGTX0491_007179-T1	XANPAOZ2100_004764-T1
OG0001066	XANCAGTX0491_005984-T2, XANCAGTX0491_005984-T1	XANPAOZ2100_004742-T1
OG0001067	XANCAGTX0491_005991-T1, XANCAGTX0491_005991-T2	XANPAOZ2100_004736-T1
OG0001068	XANCAGTX0491_006002-T1	XANPAOZ2100_004724-T1
OG0001069	XANCAGTX0491_006007-T1, XANCAGTX0491_006003-T1	XANPAOZ2100_004722-T1
OG0001070	XANCAGTX0491_009309-T1, XANCAGTX0491_006004-T1	XANPAOZ2100_007010-T1
OG0001071	XANCAGTX0491_006031-T1	XANPAOZ2100_008430-T1, XANPAOZ2100_004697-T1
OG0001072	XANCAGTX0491_006039-T2, XANCAGTX0491_006039-T1	XANPAOZ2100_004686-T1
OG0001073	XANCAGTX0491_006045-T1	XANPAOZ2100_004681-T1
OG0001074	XANCAGTX0491_006079-T1	XANPAOZ2100_003378-T1
OG0001075	XANCAGTX0491_006087-T1	XANPAOZ2100_003370-T1
OG0001076	XANCAGTX0491_006088-T1	XANPAOZ2100_004656-T1, XANPAOZ2100_003369-T1
OG0001077	XANCAGTX0491_006089-T1	XANPAOZ2100_003368-T1, XANPAOZ2100_005236-T1
OG0001078	XANCAGTX0491_006090-T1	XANPAOZ2100_003367-T1
OG0001079	XANCAGTX0491_006106-T1	XANPAOZ2100_003357-T1
OG0001080	XANCAGTX0491_006107-T1	XANPAOZ2100_003356-T1
OG0001081	XANCAGTX0491_006108-T1	XANPAOZ2100_003355-T1
OG0001082	XANCAGTX0491_006112-T1	XANPAOZ2100_003352-T1
OG0001083	XANCAGTX0491_006140-T1, XANCAGTX0491_008172-T1	XANPAOZ2100_003326-T1
OG0001084	XANCAGTX0491_006142-T1	XANPAOZ2100_003325-T1
OG0001085	XANCAGTX0491_006146-T1	XANPAOZ2100_003323-T1
OG0001086	XANCAGTX0491_006170-T2, XANCAGTX0491_006170-T1	XANPAOZ2100_003306-T1
OG0001087	XANCAGTX0491_006184-T2, XANCAGTX0491_006184-T1	XANPAOZ2100_003291-T1
OG0001088	XANCAGTX0491_006201-T1	XANPAOZ2100_003273-T1
OG0001089	XANCAGTX0491_006230-T1	XANPAOZ2100_003247-T1
OG0001090	XANCAGTX0491_006249-T1	XANPAOZ2100_003230-T1
OG0001091	XANCAGTX0491_006275-T1	XANPAOZ2100_003205-T1
OG0001092	XANCAGTX0491_006289-T1, XANCAGTX0491_006289-T2	XANPAOZ2100_003195-T1
OG0001093	XANCAGTX0491_006299-T1, XANCAGTX0491_006299-T2	XANPAOZ2100_003185-T1
OG0001094	XANCAGTX0491_006310-T1	XANPAOZ2100_003175-T1
OG0001095	XANCAGTX0491_006318-T1	XANPAOZ2100_003167-T1
OG0001096	XANCAGTX0491_006324-T1	XANPAOZ2100_003163-T1
OG0001097	XANCAGTX0491_006351-T2, XANCAGTX0491_006351-T1	XANPAOZ2100_003139-T1
OG0001098	XANCAGTX0491_006359-T1, XANCAGTX0491_006359-T2	XANPAOZ2100_003132-T1
OG0001099	XANCAGTX0491_006366-T1	XANPAOZ2100_003126-T1
OG0001100	XANCAGTX0491_006395-T1	XANPAOZ2100_003099-T1
OG0001101	XANCAGTX0491_006403-T1	XANPAOZ2100_003092-T1
OG0001102	XANCAGTX0491_006410-T1	XANPAOZ2100_003087-T1
OG0001103	XANCAGTX0491_006416-T1	XANPAOZ2100_003081-T1
OG0001104	XANCAGTX0491_006421-T1, XANCAGTX0491_006421-T2	XANPAOZ2100_003077-T1
OG0001105	XANCAGTX0491_006424-T1	XANPAOZ2100_003074-T1
OG0001106	XANCAGTX0491_006425-T1	XANPAOZ2100_003073-T1
OG0001107	XANCAGTX0491_006427-T2, XANCAGTX0491_006427-T1	XANPAOZ2100_003072-T1
OG0001108	XANCAGTX0491_006445-T1	XANPAOZ2100_003055-T1
OG0001109	XANCAGTX0491_006459-T1	XANPAOZ2100_003044-T1
OG0001110	XANCAGTX0491_006496-T1, XANCAGTX0491_006496-T2	XANPAOZ2100_003013-T1
OG0001111	XANCAGTX0491_006513-T2, XANCAGTX0491_006513-T1	XANPAOZ2100_002997-T1
OG0001112	XANCAGTX0491_006530-T1	XANPAOZ2100_002981-T1
OG0001113	XANCAGTX0491_006548-T1, XANCAGTX0491_006548-T2	XANPAOZ2100_002964-T1
OG0001114	XANCAGTX0491_006575-T2, XANCAGTX0491_006575-T1	XANPAOZ2100_002936-T1
OG0001115	XANCAGTX0491_006590-T1	XANPAOZ2100_002924-T1, XANPAOZ2100_002923-T1
OG0001116	XANCAGTX0491_006630-T1	XANPAOZ2100_002889-T1
OG0001117	XANCAGTX0491_006633-T1	XANPAOZ2100_002887-T1
OG0001118	XANCAGTX0491_006638-T1, XANCAGTX0491_008337-T1	XANPAOZ2100_007216-T1
OG0001119	XANCAGTX0491_006646-T1, XANCAGTX0491_006646-T2	XANPAOZ2100_002876-T1
OG0001121	XANCAGTX0491_006652-T1, XANCAGTX0491_007589-T1	XANPAOZ2100_006933-T1
OG0001122	XANCAGTX0491_006667-T1	XANPAOZ2100_002865-T1
OG0001123	XANCAGTX0491_006697-T1	XANPAOZ2100_002836-T1
OG0001124	XANCAGTX0491_007123-T1, XANCAGTX0491_006701-T1	XANPAOZ2100_006402-T1
OG0001125	XANCAGTX0491_008747-T1, XANCAGTX0491_006702-T1	XANPAOZ2100_005546-T1
OG0001126	XANCAGTX0491_006704-T1, XANCAGTX0491_006705-T1	XANPAOZ2100_002830-T1
OG0001127	XANCAGTX0491_006715-T1	XANPAOZ2100_002820-T1
OG0001128	XANCAGTX0491_006726-T1, XANCAGTX0491_006726-T2	XANPAOZ2100_002807-T1
OG0001129	XANCAGTX0491_006735-T1	XANPAOZ2100_002798-T1
OG0001131	XANCAGTX0491_008331-T1, XANCAGTX0491_006790-T1	XANPAOZ2100_007221-T1
OG0001132	XANCAGTX0491_006833-T1, XANCAGTX0491_006833-T2	XANPAOZ2100_006666-T1
OG0001133	XANCAGTX0491_006841-T2, XANCAGTX0491_006841-T1	XANPAOZ2100_006658-T1
OG0001134	XANCAGTX0491_006843-T2, XANCAGTX0491_006843-T1	XANPAOZ2100_006656-T1
OG0001135	XANCAGTX0491_006846-T1, XANCAGTX0491_006846-T2	XANPAOZ2100_006653-T1
OG0001136	XANCAGTX0491_006855-T1	XANPAOZ2100_006645-T1
OG0001137	XANCAGTX0491_006883-T1	XANPAOZ2100_006614-T1, XANPAOZ2100_006615-T1
OG0001138	XANCAGTX0491_006895-T1	XANPAOZ2100_006603-T1
OG0001139	XANCAGTX0491_006904-T1	XANPAOZ2100_006596-T1
OG0001140	XANCAGTX0491_006906-T1	XANPAOZ2100_006593-T1
OG0001141	XANCAGTX0491_006911-T1	XANPAOZ2100_006589-T1
OG0001142	XANCAGTX0491_006945-T1	XANPAOZ2100_006559-T1
OG0001143	XANCAGTX0491_006981-T1, XANCAGTX0491_008494-T1	XANPAOZ2100_006531-T1
OG0001144	XANCAGTX0491_006988-T1	XANPAOZ2100_006525-T1
OG0001145	XANCAGTX0491_006996-T1, XANCAGTX0491_006996-T2	XANPAOZ2100_006518-T1
OG0001146	XANCAGTX0491_007016-T1, XANCAGTX0491_007016-T2	XANPAOZ2100_006498-T1
OG0001147	XANCAGTX0491_007044-T1	XANPAOZ2100_006471-T1
OG0001148	XANCAGTX0491_007062-T1	XANPAOZ2100_006454-T1
OG0001149	XANCAGTX0491_007064-T2, XANCAGTX0491_007064-T1	XANPAOZ2100_006452-T1
OG0001150	XANCAGTX0491_007086-T1	XANPAOZ2100_006433-T1
OG0001151	XANCAGTX0491_007087-T1	XANPAOZ2100_006432-T1
OG0001152	XANCAGTX0491_007098-T2, XANCAGTX0491_007098-T1	XANPAOZ2100_006422-T1
OG0001153	XANCAGTX0491_007114-T1	XANPAOZ2100_006411-T1
OG0001154	XANCAGTX0491_007115-T2, XANCAGTX0491_007115-T1	XANPAOZ2100_006410-T1
OG0001155	XANCAGTX0491_007117-T1, XANCAGTX0491_007117-T2	XANPAOZ2100_006408-T1
OG0001156	XANCAGTX0491_007128-T1	XANPAOZ2100_006398-T1
OG0001157	XANCAGTX0491_007160-T1	XANPAOZ2100_006370-T1
OG0001158	XANCAGTX0491_007165-T1	XANPAOZ2100_006367-T1
OG0001159	XANCAGTX0491_007183-T1	XANPAOZ2100_006350-T1
OG0001160	XANCAGTX0491_007185-T1	XANPAOZ2100_006348-T1
OG0001161	XANCAGTX0491_007186-T1	XANPAOZ2100_006347-T1
OG0001162	XANCAGTX0491_007187-T1	XANPAOZ2100_006346-T1
OG0001163	XANCAGTX0491_007194-T1	XANPAOZ2100_006339-T1
OG0001164	XANCAGTX0491_007195-T1	XANPAOZ2100_006338-T1
OG0001165	XANCAGTX0491_007197-T1, XANCAGTX0491_007196-T1	XANPAOZ2100_008472-T1
OG0001166	XANCAGTX0491_007199-T1	XANPAOZ2100_005235-T1, XANPAOZ2100_006336-T1
OG0001167	XANCAGTX0491_007219-T1	XANPAOZ2100_006319-T1
OG0001168	XANCAGTX0491_007232-T2, XANCAGTX0491_007232-T1	XANPAOZ2100_006303-T1
OG0001169	XANCAGTX0491_007239-T1	XANPAOZ2100_006296-T1
OG0001170	XANCAGTX0491_007259-T1	XANPAOZ2100_006279-T1
OG0001171	XANCAGTX0491_007274-T1	XANPAOZ2100_006270-T1
OG0001172	XANCAGTX0491_007317-T1	XANPAOZ2100_006228-T1, XANPAOZ2100_004622-T1
OG0001173	XANCAGTX0491_007335-T1	XANPAOZ2100_006219-T1, XANPAOZ2100_006220-T1
OG0001174	XANCAGTX0491_007351-T1	XANPAOZ2100_006204-T1
OG0001175	XANCAGTX0491_007383-T1	XANPAOZ2100_007128-T1
OG0001176	XANCAGTX0491_007404-T1	XANPAOZ2100_007108-T1
OG0001177	XANCAGTX0491_007406-T1, XANCAGTX0491_007406-T2	XANPAOZ2100_007106-T1
OG0001178	XANCAGTX0491_007408-T1	XANPAOZ2100_007104-T1
OG0001179	XANCAGTX0491_007430-T2, XANCAGTX0491_007430-T1	XANPAOZ2100_007087-T1
OG0001180	XANCAGTX0491_007433-T1	XANPAOZ2100_007084-T1
OG0001181	XANCAGTX0491_007436-T1	XANPAOZ2100_007079-T1
OG0001182	XANCAGTX0491_007441-T1	XANPAOZ2100_007074-T1
OG0001183	XANCAGTX0491_007460-T1	XANPAOZ2100_007053-T1
OG0001184	XANCAGTX0491_007466-T1	XANPAOZ2100_007048-T1
OG0001185	XANCAGTX0491_007473-T1	XANPAOZ2100_007041-T1
OG0001186	XANCAGTX0491_007491-T1, XANCAGTX0491_007491-T2	XANPAOZ2100_007025-T1
OG0001187	XANCAGTX0491_007495-T1	XANPAOZ2100_007021-T1
OG0001188	XANCAGTX0491_007515-T1	XANPAOZ2100_007003-T1
OG0001189	XANCAGTX0491_008498-T1, XANCAGTX0491_007524-T1	XANPAOZ2100_006995-T1
OG0001190	XANCAGTX0491_007530-T1	XANPAOZ2100_006989-T1
OG0001191	XANCAGTX0491_007593-T1, XANCAGTX0491_007593-T2	XANPAOZ2100_006929-T1
OG0001192	XANCAGTX0491_007603-T1	XANPAOZ2100_006918-T1, XANPAOZ2100_006919-T1
OG0001193	XANCAGTX0491_007604-T2, XANCAGTX0491_007604-T1	XANPAOZ2100_006917-T1
OG0001194	XANCAGTX0491_007608-T2, XANCAGTX0491_007608-T1	XANPAOZ2100_006913-T1
OG0001195	XANCAGTX0491_007618-T1, XANCAGTX0491_007618-T2	XANPAOZ2100_006903-T1
OG0001196	XANCAGTX0491_007622-T1	XANPAOZ2100_006900-T1
OG0001197	XANCAGTX0491_007635-T1, XANCAGTX0491_007635-T2	XANPAOZ2100_006889-T1
OG0001198	XANCAGTX0491_007657-T2, XANCAGTX0491_007657-T1	XANPAOZ2100_006867-T1
OG0001199	XANCAGTX0491_007673-T2, XANCAGTX0491_007673-T1	XANPAOZ2100_006853-T1
OG0001200	XANCAGTX0491_007692-T1	XANPAOZ2100_006837-T1
OG0001201	XANCAGTX0491_007702-T1	XANPAOZ2100_006827-T1
OG0001202	XANCAGTX0491_007725-T1	XANPAOZ2100_006807-T1
OG0001203	XANCAGTX0491_007734-T1	XANPAOZ2100_006799-T1
OG0001204	XANCAGTX0491_007739-T1	XANPAOZ2100_006793-T1
OG0001205	XANCAGTX0491_007813-T1	XANPAOZ2100_006724-T1
OG0001206	XANCAGTX0491_007827-T3, XANCAGTX0491_007827-T2, XANCAGTX0491_007827-T1	XANPAOZ2100_006707-T1
OG0001207	XANCAGTX0491_007863-T1, XANCAGTX0491_009353-T1	XANPAOZ2100_007630-T1
OG0001208	XANCAGTX0491_007867-T1, XANCAGTX0491_007866-T1	XANPAOZ2100_007626-T1
OG0001209	XANCAGTX0491_007884-T1, XANCAGTX0491_008398-T1	XANPAOZ2100_007605-T1
OG0001210	XANCAGTX0491_007911-T1, XANCAGTX0491_007900-T1	XANPAOZ2100_007587-T1
OG0001211	XANCAGTX0491_007941-T1	XANPAOZ2100_007558-T1, XANPAOZ2100_000721-T1
OG0001212	XANCAGTX0491_007943-T1, XANCAGTX0491_008702-T1	XANPAOZ2100_007556-T1
OG0001213	XANCAGTX0491_007947-T1	XANPAOZ2100_007553-T1
OG0001214	XANCAGTX0491_007949-T1	XANPAOZ2100_007551-T1
OG0001215	XANCAGTX0491_007963-T1	XANPAOZ2100_007536-T1
OG0001216	XANCAGTX0491_007965-T1	XANPAOZ2100_007533-T1
OG0001217	XANCAGTX0491_007992-T1	XANPAOZ2100_007509-T1
OG0001218	XANCAGTX0491_007993-T1	XANPAOZ2100_007508-T1
OG0001219	XANCAGTX0491_007999-T1	XANPAOZ2100_007503-T1
OG0001220	XANCAGTX0491_008000-T1	XANPAOZ2100_007502-T1
OG0001221	XANCAGTX0491_008001-T1	XANPAOZ2100_007500-T1
OG0001222	XANCAGTX0491_008002-T1	XANPAOZ2100_007499-T1
OG0001223	XANCAGTX0491_008003-T1	XANPAOZ2100_007498-T1
OG0001224	XANCAGTX0491_008004-T1	XANPAOZ2100_007497-T1
OG0001225	XANCAGTX0491_008006-T1	XANPAOZ2100_007495-T1
OG0001226	XANCAGTX0491_008093-T1, XANCAGTX0491_008009-T1	XANPAOZ2100_007493-T1
OG0001227	XANCAGTX0491_008028-T2, XANCAGTX0491_008028-T1	XANPAOZ2100_007476-T1
OG0001228	XANCAGTX0491_008062-T1, XANCAGTX0491_008061-T1	XANPAOZ2100_007451-T1
OG0001229	XANCAGTX0491_008068-T2, XANCAGTX0491_008068-T1	XANPAOZ2100_007445-T1
OG0001230	XANCAGTX0491_008074-T1, XANCAGTX0491_008074-T2	XANPAOZ2100_007440-T1
OG0001231	XANCAGTX0491_008076-T1, XANCAGTX0491_008076-T2	XANPAOZ2100_007438-T1
OG0001232	XANCAGTX0491_008110-T2, XANCAGTX0491_008110-T1	XANPAOZ2100_007416-T1
OG0001233	XANCAGTX0491_008113-T1, XANCAGTX0491_008113-T2	XANPAOZ2100_007414-T1
OG0001234	XANCAGTX0491_008123-T1, XANCAGTX0491_008123-T2	XANPAOZ2100_007405-T1
OG0001235	XANCAGTX0491_008126-T1	XANPAOZ2100_007403-T1
OG0001236	XANCAGTX0491_008135-T2, XANCAGTX0491_008135-T1	XANPAOZ2100_007394-T1
OG0001237	XANCAGTX0491_008137-T1	XANPAOZ2100_007392-T1
OG0001239	XANCAGTX0491_008165-T1	XANPAOZ2100_007365-T1
OG0001240	XANCAGTX0491_008166-T2, XANCAGTX0491_008166-T1	XANPAOZ2100_007364-T1
OG0001241	XANCAGTX0491_008185-T1, XANCAGTX0491_008185-T2	XANPAOZ2100_007346-T1
OG0001242	XANCAGTX0491_008205-T1	XANPAOZ2100_007327-T1
OG0001243	XANCAGTX0491_008268-T1	XANPAOZ2100_007271-T1
OG0001244	XANCAGTX0491_008269-T1	XANPAOZ2100_007270-T1
OG0001245	XANCAGTX0491_008277-T1, XANCAGTX0491_008277-T2	XANPAOZ2100_007263-T1
OG0001246	XANCAGTX0491_008283-T1, XANCAGTX0491_008283-T2	XANPAOZ2100_007258-T1
OG0001247	XANCAGTX0491_008326-T1	XANPAOZ2100_007225-T1, XANPAOZ2100_007226-T1
OG0001248	XANCAGTX0491_008328-T1, XANCAGTX0491_008327-T1	XANPAOZ2100_007224-T1
OG0001249	XANCAGTX0491_008332-T1, XANCAGTX0491_008333-T1	XANPAOZ2100_007220-T1
OG0001250	XANCAGTX0491_008335-T1, XANCAGTX0491_009920-T1	XANPAOZ2100_007218-T1
OG0001251	XANCAGTX0491_008357-T1	XANPAOZ2100_007192-T1, XANPAOZ2100_006176-T1
OG0001252	XANCAGTX0491_008363-T1	XANPAOZ2100_007186-T1
OG0001253	XANCAGTX0491_008842-T1, XANCAGTX0491_008375-T1	XANPAOZ2100_008052-T1
OG0001254	XANCAGTX0491_008404-T1, XANCAGTX0491_008801-T1	XANPAOZ2100_005592-T1
OG0001255	XANCAGTX0491_008420-T1	XANPAOZ2100_005658-T1
OG0001256	XANCAGTX0491_008430-T1	XANPAOZ2100_005652-T1, XANPAOZ2100_005259-T1
OG0001257	XANCAGTX0491_008441-T1	XANPAOZ2100_005271-T1
OG0001258	XANCAGTX0491_008451-T1, XANCAGTX0491_008451-T2	XANPAOZ2100_005281-T1
OG0001259	XANCAGTX0491_008469-T1	XANPAOZ2100_005296-T1
OG0001260	XANCAGTX0491_008474-T1, XANCAGTX0491_008474-T2	XANPAOZ2100_005300-T1
OG0001261	XANCAGTX0491_008478-T1	XANPAOZ2100_005304-T1
OG0001262	XANCAGTX0491_008505-T1, XANCAGTX0491_008505-T2	XANPAOZ2100_005324-T1
OG0001263	XANCAGTX0491_008506-T1	XANPAOZ2100_005325-T1
OG0001264	XANCAGTX0491_008511-T2, XANCAGTX0491_008511-T1	XANPAOZ2100_005330-T1
OG0001265	XANCAGTX0491_008543-T1	XANPAOZ2100_005360-T1
OG0001266	XANCAGTX0491_008566-T1	XANPAOZ2100_005380-T1
OG0001267	XANCAGTX0491_008567-T1	XANPAOZ2100_005381-T1
OG0001268	XANCAGTX0491_008573-T2, XANCAGTX0491_008573-T1	XANPAOZ2100_005385-T1
OG0001269	XANCAGTX0491_008581-T1	XANPAOZ2100_005394-T1
OG0001270	XANCAGTX0491_008600-T1	XANPAOZ2100_005413-T1
OG0001271	XANCAGTX0491_008607-T1, XANCAGTX0491_008607-T2	XANPAOZ2100_005418-T1
OG0001272	XANCAGTX0491_008610-T2, XANCAGTX0491_008610-T1	XANPAOZ2100_005421-T1
OG0001273	XANCAGTX0491_008641-T1, XANCAGTX0491_008641-T2	XANPAOZ2100_005443-T1
OG0001274	XANCAGTX0491_008644-T1	XANPAOZ2100_005446-T1, XANPAOZ2100_006201-T1
OG0001275	XANCAGTX0491_008657-T2, XANCAGTX0491_008657-T1	XANPAOZ2100_005458-T1
OG0001276	XANCAGTX0491_008685-T1, XANCAGTX0491_008685-T2	XANPAOZ2100_005487-T1
OG0001277	XANCAGTX0491_008692-T1	XANPAOZ2100_005494-T1
OG0001278	XANCAGTX0491_008695-T1, XANCAGTX0491_008695-T2	XANPAOZ2100_005496-T1
OG0001279	XANCAGTX0491_008719-T1	XANPAOZ2100_005521-T1
OG0001280	XANCAGTX0491_008752-T1	XANPAOZ2100_005551-T1
OG0001281	XANCAGTX0491_008766-T1	XANPAOZ2100_005563-T1
OG0001282	XANCAGTX0491_008771-T1	XANPAOZ2100_005567-T1
